Date,HomeTeam,AwayTeam,FT_HomeGoals,FT_AwayGoals,FT_Result,HT_HomeGoals,HT_AwayGoals,HT_Result,HomeShotsonTarget,AwayShotsonTarget,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWin_Odds,Bet365_Draw_Odds,Bet365_AwayWin_Odds,WilliamHill_HomeWin_Odds,WilliamHill_HomeDraw_Odds,WilliamHill_AwayWin_Odds,Result
1/4/2012,Newcastle,Man United,2,3,A,1,2,A,11,8,9,10,1,0,0,0,5,3.6,1.73,5,3.5,1.73,1
1/15/2012,Newcastle,QPR,3,0,H,1,0,H,6,6,16,15,1,2,0,0,1.73,3.6,5,1.83,3.2,4.8,1
2/5/2012,Newcastle,Aston Villa,1,0,H,1,0,H,4,9,5,9,0,4,0,0,2,3.4,3.8,2,3.2,3.2,1
2/25/2012,Newcastle,Wolves,2,1,H,1,1,D,8,8,6,11,1,2,0,0,1.57,4,6,1.6,3.75,6,0
3/4/2012,Newcastle,Sunderland,2,2,D,2,0,H,8,6,8,8,1,1,0,0,2.1,3.4,3.5,2.2,3.1,3.5,0
3/18/2012,Newcastle,Norwich,1,1,D,0,1,A,12,6,14,14,5,3,0,1,1.8,3.6,4.5,1.85,3.3,4.5,1
4/1/2012,Newcastle,Liverpool,1,0,H,1,0,H,10,5,8,15,0,3,0,0,2.88,3.4,2.4,2.9,3.4,2.38,1
4/9/2012,Newcastle,Bolton,2,0,H,1,0,H,7,6,10,11,3,3,0,1,1.53,4.2,6,1.53,4,6,1
4/21/2012,Newcastle,Stoke,2,0,H,0,0,D,4,6,7,18,1,1,0,0,1.67,3.75,5.5,1.7,3.6,5,1
5/6/2012,Newcastle,Man City,3,0,H,2,0,H,11,2,8,10,0,2,0,0,5,4,1.67,4.5,3.75,1.73,0
8/22/2010,Newcastle,Aston Villa,0,2,A,0,0,D,9,12,12,7,4,3,0,0,3.2,3.25,2.3,3.1,3.1,2.4,1
9/11/2010,Newcastle,Blackpool,6,0,H,3,0,H,14,1,15,12,3,1,0,0,1.57,4,6,1.57,4,5.5,0
9/26/2010,Newcastle,Stoke,0,2,A,0,1,A,13,4,15,14,2,3,0,0,1.91,3.4,4.2,1.95,3.4,4,0
10/16/2010,Newcastle,Wigan,1,2,A,1,0,H,7,2,8,11,0,1,0,0,1.83,3.5,4.5,1.83,3.4,4.5,0
10/31/2010,Newcastle,Sunderland,2,2,D,0,2,A,4,4,13,14,2,1,0,0,2.2,3.2,3.5,2.15,3.3,3.4,1
11/10/2010,Newcastle,Blackburn,5,1,H,3,0,H,12,5,8,18,3,6,0,1,1.91,3.4,4.2,1.95,3.3,4,0
11/13/2010,Newcastle,Fulham,1,2,A,0,1,A,3,5,16,15,3,4,0,0,1.91,3.4,4.2,1.91,3.3,4.2,0
11/28/2010,Newcastle,Chelsea,0,0,D,0,0,D,7,8,11,19,2,2,0,0,5,3.6,1.73,5,3.3,1.8,0
12/11/2010,Newcastle,Liverpool,1,1,D,1,1,D,3,13,9,11,2,1,0,0,3.8,3.4,2,3.5,3.25,2.1,1
12/26/2010,Newcastle,Man City,3,1,H,1,0,H,5,7,19,13,2,1,0,0,3.25,3.25,2.25,3.1,3.2,2.3,0
1/5/2011,Newcastle,West Ham,1,3,A,0,2,A,10,6,7,15,1,5,0,0,1.83,3.6,4.33,1.91,3.5,4,1
1/22/2011,Newcastle,Tottenham,5,0,H,3,0,H,7,6,10,10,0,4,0,0,3.5,3.4,2.1,3.4,3.4,2.1,0
2/5/2011,Newcastle,Arsenal,1,1,D,0,0,D,6,9,13,7,0,0,0,0,5,4,1.67,5.5,3.5,1.67,0
2/26/2011,Newcastle,Bolton,4,4,D,0,4,A,8,10,13,15,2,3,0,1,2.1,3.25,3.75,2.15,3.1,3.6,0
3/5/2011,Newcastle,Everton,1,1,D,1,1,D,6,10,7,11,0,2,1,0,2.6,3.2,2.8,2.6,3.2,2.75,0
4/2/2011,Newcastle,Wolves,1,2,A,1,2,A,8,8,12,14,2,4,0,0,1.95,3.4,4,1.95,3.5,3.8,1
4/19/2011,Newcastle,Man United,4,1,H,2,0,H,13,9,19,10,5,3,0,0,5.5,3.6,1.67,5,3.6,1.7,0
5/7/2011,Newcastle,Birmingham,0,0,D,0,0,D,5,8,9,10,2,2,0,0,1.91,3.4,4.2,2,3.2,4,1
5/22/2011,Newcastle,West Brom,2,1,H,2,1,H,14,2,10,12,1,4,0,1,2,3.5,3.75,1.91,3.3,3.3,0
